chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu
0,1,0,1,1,1,1,213,1,8,0.0949225311058445,0.0949225311058445,-0.00201217112325866,8,0,0
1,0,0,1,0,0,0,213,1,8,0.0135457041719825,0.0135457041719825,-0.015799569313367,9,0,0
0,1,1,0,1,0,0,213,0,8,-0.00684127510433649,0.00684127510433649,-0.053783488597452,10,0,0
0,1,0,1,1,1,1,213,1,8,0.098161235060846,0.098161235060846,0.0199517195772921,11,0,0
1,0,1,0,0,1,1,213,0,8,-0.0253939071765435,0.0253939071765435,-0.0159795846832302,12,0,0
0,1,0,1,1,1,1,213,1,8,0.0450430180398015,0.0450430180398015,0.0100454868297341,13,0,0
0,1,0,1,1,1,1,213,1,8,0.0681484507293355,0.0681484507293355,0.0667392032669914,14,0,0
1,0,1,0,0,1,1,213,0,8,-0.0382564133308795,0.0382564133308795,-0.0192088258465312,15,0,0
1,0,1,0,0,1,1,213,0,8,-0.0750060691087705,0.0750060691087705,0.0333053529536499,16,0,0
1,0,1,0,0,1,1,213,0,8,-0.0189285465328915,0.0189285465328915,-0.0665492113635569,17,0,0
1,0,1,0,0,1,1,213,0,8,-0.0652456562707625,0.0652456562707625,0.0361794671323383,18,0,0
0,1,0,1,1,1,1,213,1,8,0.0810188453693045,0.0810188453693045,0.0632566650581405,19,0,0
1,0,1,0,0,1,1,213,0,8,-0.0486195554911535,0.0486195554911535,-0.069988997796681,20,0,0
0,1,0,1,1,1,1,213,1,8,0.0404739161714875,0.0404739161714875,-0.0729621775503332,21,0,0
1,0,1,0,0,1,1,213,0,8,-0.00952234251684653,0.00952234251684653,-0.035285615171617,22,0,0
0,1,1,0,1,0,0,213,0,8,0.0444293371377605,0.0444293371377605,-0.0139098906971827,23,0,0
1,0,0,1,0,0,0,213,1,8,-0.0305320394574465,0.0305320394574465,-0.0399031305267674,24,0,0
0,1,1,0,1,0,0,213,0,8,0.0261924936536705,0.0261924936536705,0.0347826891683598,25,0,0
1,0,1,0,0,1,1,213,0,9,0.433688831303619,0.433688831303619,-0.0648161636591628,1,0,0
0,1,1,0,1,0,0,213,0,9,-0.440352225674379,0.440352225674379,-0.0219763190773694,2,0,0
0,1,1,0,1,0,0,213,0,9,-0.447351708621955,0.447351708621955,-0.0135753321794013,3,0,0
0,1,0,1,1,1,1,213,1,9,0.413451239285176,0.413451239285176,0.0399026381657681,4,0,0
0,1,0,1,1,1,1,213,1,9,0.431842066026853,0.431842066026853,-0.0142968716173623,5,0,0
0,1,0,1,1,1,1,213,1,9,0.380595206708165,0.380595206708165,0.0163446390810997,6,0,0
1,0,1,0,0,1,1,213,0,9,-0.374574239609942,0.374574239609942,-0.0478465083517721,7,0,0
0,1,1,0,1,0,0,213,0,9,0.402145684241927,0.402145684241927,-0.0551414105942258,8,0,0
1,0,1,0,0,1,1,213,0,9,-0.390175236886746,0.390175236886746,-0.0487639671221885,9,0,0
1,0,0,1,0,0,0,213,1,9,-0.385281804485332,0.385281804485332,-0.0139670728452074,10,0,0
1,0,1,0,0,1,1,213,0,9,-0.423087436313288,0.423087436313288,0.0766475550543517,11,0,0
0,1,0,1,1,1,1,213,1,9,0.387259325299767,0.387259325299767,0.0176157720083685,12,0,0
0,1,0,1,1,1,1,213,1,9,0.446787129305845,0.446787129305845,0.026671833644451,13,0,0
0,1,0,1,1,1,1,213,1,9,0.441399316940677,0.441399316940677,0.0768789838413115,14,0,0
1,0,1,0,0,1,1,213,0,9,-0.386772087222181,0.386772087222181,0.0743158502937693,15,0,0
0,1,0,1,1,1,1,213,1,9,0.402642903424991,0.402642903424991,0.0269212614896853,16,0,0
1,0,0,1,0,0,0,213,1,9,-0.437208127619239,0.437208127619239,0.00785704894419925,17,0,0
0,1,0,1,1,1,1,213,1,9,0.359823191732021,0.359823191732021,-0.0321366639608678,18,0,0
0,1,1,0,1,0,0,213,0,9,0.393560341144034,0.393560341144034,-0.077922324111294,19,0,0
1,0,1,0,0,1,1,213,0,9,-0.436562593805067,0.436562593805067,0.0659356859582189,20,0,0
1,0,1,0,0,1,1,213,0,9,-0.380348789707323,0.380348789707323,0.0367451953777663,21,0,0
0,1,0,1,1,1,1,213,1,9,0.357252413161122,0.357252413161122,0.0210960357314577,22,0,0
1,0,0,1,0,0,0,213,1,9,-0.408215846942214,0.408215846942214,-0.0130776957823327,23,0,0
1,0,0,1,0,0,0,213,1,9,-0.403292710516469,0.403292710516469,0.0141688028844727,24,0,0
0,1,1,0,1,0,0,213,0,9,0.370976049629424,0.370976049629424,-0.0769812025969268,25,0,0
1,0,1,0,0,1,1,213,0,10,-0.079368965497519,0.079368965497519,0.0216979425623823,1,0,0
0,1,1,0,1,0,0,213,0,10,0.0277071318927415,0.0277071318927415,0.0685948751240262,2,0,0
0,1,1,0,1,0,0,213,0,10,-0.0026964838081705,0.0026964838081705,-0.00829680417645338,3,0,0
0,1,0,1,1,1,1,213,1,10,0.0677618512212175,0.0677618512212175,-0.0446759233004528,4,0,0
1,0,1,0,0,1,1,213,0,10,-0.0368539814939535,0.0368539814939535,-0.023256481171594,5,0,0
1,0,1,0,0,1,1,213,0,10,-0.0317200227602775,0.0317200227602775,-0.029520989063774,6,0,0
0,1,0,1,1,1,1,213,1,10,0.0676270679710315,0.0676270679710315,0.0572935437692639,7,0,0
1,0,1,0,0,1,1,213,0,10,-0.0733689632370335,0.0733689632370335,-0.0187217492881679,8,0,0
0,1,0,1,1,1,1,213,1,10,0.0965461029738385,0.0965461029738385,-0.0742043280558065,9,0,0
0,1,1,0,1,0,0,213,0,10,0.0890414990933975,0.0890414990933975,0.0740837876130481,10,0,0
0,1,0,1,1,1,1,213,1,10,-0.0175568249149885,0.0175568249149885,0.0308669209807704,11,0,0
1,0,1,0,0,1,1,213,0,10,-0.0989471769749495,0.0989471769749495,-0.0598991040655237,12,0,0
1,0,0,1,0,0,0,213,1,10,-0.0516944329214435,0.0516944329214435,0.0177995750664857,13,0,0
0,1,0,1,1,1,1,213,1,10,0.075820657378356,0.075820657378356,0.0372409503237954,14,0,0
0,1,0,1,1,1,1,213,1,10,0.089366893352322,0.089366893352322,-0.0140584523926201,15,0,0
0,1,0,1,1,1,1,213,1,10,0.0634392919355715,0.0634392919355715,-0.0738869273741152,16,0,0
0,1,0,1,1,1,1,213,1,10,0.0555581663084615,0.0555581663084615,-0.0397890108395545,17,0,0
0,1,1,0,1,0,0,213,0,10,0.0203087821429195,0.0203087821429195,0.0377616225229637,18,0,0
1,0,1,0,0,1,1,213,0,10,-0.0239663303185385,0.0239663303185385,0.0380022393427518,19,0,0
0,1,0,1,1,1,1,213,1,10,0.0215599629287775,0.0215599629287775,0.00693097730930489,20,0,0
1,0,0,1,0,0,0,213,1,10,-0.080460419898388,0.080460419898388,-0.0738514800868996,21,0,0
1,0,1,0,0,1,1,213,0,10,-0.0920524868552215,0.0920524868552215,-0.0786815889723851,22,0,0
1,0,0,1,0,0,0,213,1,10,0.0074459910934625,0.0074459910934625,0.0309160095284142,23,0,0
1,0,1,0,0,1,1,213,0,10,-0.0200764196962755,0.0200764196962755,0.0444088084626762,24,0,0
1,0,0,1,0,0,0,213,1,10,0.00253653884415098,0.00253653884415098,0.0364792547939192,25,0,0
1,0,1,0,0,1,1,213,0,11,0.056190543836313,0.056190543836313,0.0599772906658643,1,0,0
0,1,1,0,1,0,0,213,0,11,-0.0224133108262025,0.0224133108262025,-0.000888052516262977,2,0,0
0,1,0,1,1,1,1,213,1,11,-0.0508098935397125,0.0508098935397125,0.00245328538634039,3,0,0
1,0,1,0,0,1,1,213,0,11,0.004559465538164,0.004559465538164,0.001677051863174,4,0,0
1,0,1,0,0,1,1,213,0,11,0.0103480866289255,0.0103480866289255,-0.0441321406817006,5,0,0
0,1,0,1,1,1,1,213,1,11,-0.0126504086749645,0.0126504086749645,-0.00384518490282931,6,0,0
0,1,0,1,1,1,1,213,1,11,-0.0332079001185025,0.0332079001185025,-0.0118008056008211,7,0,0
0,1,1,0,1,0,0,213,0,11,-0.0357318422802005,0.0357318422802005,0.0216151849308662,8,0,0
1,0,1,0,0,1,1,213,0,11,0.0921598500306505,0.0921598500306505,-0.0541469939105739,9,0,0
1,0,1,0,0,1,1,213,0,11,0.0380432357624975,0.0380432357624975,0.0693737096899515,10,0,0
0,1,0,1,1,1,1,213,1,11,-0.0778285539571005,0.0778285539571005,0.0208285412673557,11,0,0
0,1,0,1,1,1,1,213,1,11,-0.0212609700763995,0.0212609700763995,-0.0753790683333573,12,0,0
1,0,0,1,0,0,0,213,1,11,0.00296448426208448,0.00296448426208448,-0.0477187068433927,13,0,0
0,1,1,0,1,0,0,213,0,11,0.00216209644207749,0.00216209644207749,-0.0354230910112783,14,0,0
0,1,0,1,1,1,1,213,1,11,-0.0339296857248145,0.0339296857248145,0.0109054054772344,15,0,0
1,0,0,1,0,0,0,213,1,11,0.0410945865137915,0.0410945865137915,0.0285837848370364,16,0,0
1,0,1,0,0,1,1,213,0,11,0.0206579799273425,0.0206579799273425,0.0734395443404682,17,0,0
1,0,0,1,0,0,0,213,1,11,0.0419276739711225,0.0419276739711225,0.014375721187807,18,0,0
0,1,0,1,1,1,1,213,1,11,-0.0354580285701045,0.0354580285701045,0.0364628607658697,19,0,0
1,0,1,0,0,1,1,213,0,11,0.0417282538832085,0.0417282538832085,0.025743101482181,20,0,0
0,1,1,0,1,0,0,213,0,11,-0.061520318062081,0.061520318062081,0.0662219178858312,21,0,0
1,0,1,0,0,1,1,213,0,11,0.0246016647048195,0.0246016647048195,-0.0628556924414332,22,0,0
1,0,0,1,0,0,0,213,1,11,0.0317171102991715,0.0317171102991715,-0.0662915895108441,23,0,0
0,1,0,1,1,1,1,213,1,11,-0.00230209129737752,0.00230209129737752,-0.0126785044607396,24,0,0
0,1,1,0,1,0,0,213,0,11,-0.0467557413781715,0.0467557413781715,0.0447587935872814,25,0,0
0,1,0,1,1,1,1,213,1,12,-0.0962945560263645,0.0962945560263645,0.0793288001635361,1,0,0
1,0,1,0,0,1,1,213,0,12,0.016476775111739,0.016476775111739,-0.0438182904708974,2,0,0
1,0,1,0,0,1,1,213,0,12,0.0569310748447765,0.0569310748447765,0.0397850408141571,3,0,0
1,0,1,0,0,1,1,213,0,12,0.0267734765589005,0.0267734765589005,0.0305113132987526,4,0,0
0,1,1,0,1,0,0,213,0,12,0.00624173706435552,0.00624173706435552,0.0301251192592433,5,0,0
1,0,1,0,0,1,1,213,0,12,0.0592625124741435,0.0592625124741435,-0.0370459323603511,6,0,0
1,0,1,0,0,1,1,213,0,12,0.0891350088821315,0.0891350088821315,0.0208763691013395,7,0,0
1,0,1,0,0,1,1,213,0,12,0.0682068450852875,0.0682068450852875,-0.0475175980117225,8,0,0
0,1,0,1,1,1,1,213,1,12,-0.0865412901723365,0.0865412901723365,0.023330736310085,9,0,0
1,0,1,0,0,1,1,213,0,12,0.026383432715249,0.026383432715249,-0.000612618593082107,10,0,0
0,1,0,1,1,1,1,213,1,12,-0.0511411324043205,0.0511411324043205,-0.0560834898670753,11,0,0
1,0,1,0,0,1,1,213,0,12,0.0657565663933655,0.0657565663933655,0.0199676045781296,12,0,0
0,1,0,1,1,1,1,213,1,12,-0.0488378960763055,0.0488378960763055,0.0614507179984394,13,0,0
0,1,0,1,1,1,1,213,1,12,-0.0563618508587705,0.0563618508587705,0.0532345387500165,14,0,0
0,1,0,1,1,1,1,213,1,12,-0.0170793141554675,0.0170793141554675,0.0293614627227168,15,0,0
1,0,1,0,0,1,1,213,0,12,0.0889145943095855,0.0889145943095855,0.0563870531370631,16,0,0
1,0,1,0,0,1,1,213,0,12,0.0725101656501805,0.0725101656501805,-0.0145246368171519,17,0,0
1,0,1,0,0,1,1,213,0,12,0.0602948278373665,0.0602948278373665,0.0680810249085233,18,0,0
0,1,0,1,1,1,1,213,1,12,-0.0381965071986925,0.0381965071986925,-0.0707665301849851,19,0,0
0,1,0,1,1,1,1,213,1,12,-0.0353981658328505,0.0353981658328505,-0.028084001463391,20,0,0
0,1,0,1,1,1,1,213,1,12,-0.0945480082817275,0.0945480082817275,-0.0244348979340432,21,0,0
1,0,1,0,0,1,1,213,0,12,0.0640973454579495,0.0640973454579495,0.0230845738731328,22,0,0
0,1,0,1,1,1,1,213,1,12,-0.0647397881534465,0.0647397881534465,0.0226514307192166,23,0,0
0,1,1,0,1,0,0,213,0,12,-0.0130220851741145,0.0130220851741145,-0.0691537910350754,24,0,0
NaN,NaN,NaN,NaN,1,0,0,213,NaN,12,NaN,NaN,-0.0138386142268642,25,NaN,NaN
0,1,1,0,1,0,0,214,0,1,-0.0598538475270985,0.0598538475270985,0.046996881137315,1,0,0
1,0,0,1,0,0,0,214,1,1,-0.0763778942666745,0.0763778942666745,-0.0204585004752045,2,0,0
1,0,0,1,0,0,0,214,1,1,0.0570912692975395,0.0570912692975395,-0.0433369103634801,3,0,0
0,1,1,0,1,0,0,214,0,1,-0.0250689617566945,0.0250689617566945,0.0675031694672024,4,0,0
1,0,0,1,0,0,0,214,1,1,0.0970727423882825,0.0970727423882825,0.0335559527525383,5,0,0
0,1,1,0,1,0,0,214,0,1,0.011163918477377,0.011163918477377,0.016792810721217,6,0,0
0,1,0,1,1,1,1,214,1,1,0.0395363629393685,0.0395363629393685,-0.0648319210925018,7,0,0
0,1,1,0,1,0,0,214,0,1,0.0074422390330055,0.0074422390330055,-0.0309369154188161,8,0,0
0,1,0,1,1,1,1,214,1,1,0.00564307278957699,0.00564307278957699,-0.0103001736510408,9,0,0
1,0,1,0,0,1,1,214,0,1,-0.0872611732273205,0.0872611732273205,-0.0298056770794403,10,0,0
0,1,1,0,1,0,0,214,0,1,-0.0170870664210295,0.0170870664210295,0.0612347148922004,11,0,0
0,1,0,1,1,1,1,214,1,1,0.0982741363015295,0.0982741363015295,-0.035013250799722,12,0,0
1,0,0,1,0,0,0,214,1,1,-0.0891154980271595,0.0891154980271595,0.0173808646043765,13,0,0
0,1,1,0,1,0,0,214,0,1,-0.0186270452989785,0.0186270452989785,0.0132236117425,14,0,0
1,0,1,0,0,1,1,214,0,1,-0.0887069959474855,0.0887069959474855,0.0464709612549966,15,0,0
0,1,0,1,1,1,1,214,1,1,0.0203852530844675,0.0203852530844675,0.0766637088761785,16,0,0
0,1,0,1,1,1,1,214,1,1,0.0870865936489875,0.0870865936489875,-0.0687506618580451,17,0,0
0,1,1,0,1,0,0,214,0,1,0.0223900655079465,0.0223900655079465,-0.0481223718167367,18,0,0
0,1,0,1,1,1,1,214,1,1,-0.0239835006543645,0.0239835006543645,0.030308984716682,19,0,0
0,1,0,1,1,1,1,214,1,1,0.0726052315013115,0.0726052315013115,-0.0541187534753447,20,0,0
0,1,1,0,1,0,0,214,0,1,0.0135590161107975,0.0135590161107975,0.0302488998325918,21,0,0
0,1,0,1,1,1,1,214,1,1,-0.00419062407083751,0.00419062407083751,-0.0216709463300157,22,0,0
1,0,1,0,0,1,1,214,0,1,-0.0288397028183005,0.0288397028183005,-0.0709020870112737,23,0,0
0,1,0,1,1,1,1,214,1,1,0.0497180489898065,0.0497180489898065,0.0727604849495148,24,0,0
1,0,0,1,0,0,0,214,1,1,-0.0817752082884355,0.0817752082884355,0.00578282053335703,25,0,0
1,0,1,0,0,1,1,214,0,2,0.392114067677608,0.392114067677608,0.0340605130440027,1,0,0
0,1,0,1,1,1,1,214,1,2,-0.409957092594202,0.409957092594202,0.0433760550504389,2,0,0
1,0,0,1,0,0,0,214,1,2,0.43179269862281,0.43179269862281,-0.016480966985916,3,0,0
0,1,0,1,1,1,1,214,1,2,-0.403469112469056,0.403469112469056,-0.0580072774482023,4,0,0
0,1,1,0,1,0,0,214,0,2,-0.378797065456081,0.378797065456081,-0.0461521211547742,5,0,0
1,0,1,0,0,1,1,214,0,2,0.375942891984683,0.375942891984683,-0.00977140077938192,6,0,0
0,1,0,1,1,1,1,214,1,2,-0.433262468922657,0.433262468922657,-0.0239223055109545,7,0,0
0,1,1,0,1,0,0,214,0,2,0.431916638883583,0.431916638883583,0.0567560603896715,8,0,0
1,0,1,0,0,1,1,214,0,2,0.375116213929445,0.375116213929445,0.079635105060183,9,0,0
0,1,1,0,1,0,0,214,0,2,-0.38688782228097,0.38688782228097,-0.0413868116049822,10,0,0
0,1,0,1,1,1,1,214,1,2,-0.400727240741606,0.400727240741606,-0.0582575393538066,11,0,0
1,0,0,1,0,0,0,214,1,2,-0.373305057180376,0.373305057180376,-0.00041750234046449,12,0,0
0,1,0,1,1,1,1,214,1,2,-0.436213164346074,0.436213164346074,-0.0738109204592408,13,0,0
1,0,0,1,0,0,0,214,1,2,0.390769893641685,0.390769893641685,-0.0135113600893198,14,0,0
0,1,0,1,1,1,1,214,1,2,-0.440893502707047,0.440893502707047,0.0768603703850086,15,0,0
1,0,1,0,0,1,1,214,0,2,0.373835519051154,0.373835519051154,0.0463237325873018,16,0,0
1,0,1,0,0,1,1,214,0,2,0.429440008152057,0.429440008152057,0.0153116707200884,17,0,0
0,1,1,0,1,0,0,214,0,2,-0.42850749784334,0.42850749784334,-0.0225710423436062,18,0,0
0,1,0,1,1,1,1,214,1,2,-0.415955499769274,0.415955499769274,0.044544921342093,19,0,0
1,0,0,1,0,0,0,214,1,2,0.360177844491433,0.360177844491433,-0.00578295589470487,20,0,0
1,0,1,0,0,1,1,214,0,2,0.363019244954408,0.363019244954408,0.0278177644493744,21,0,0
0,1,1,0,1,0,0,214,0,2,-0.394690195154245,0.394690195154245,0.0223456603018809,22,0,0
1,0,0,1,0,0,0,214,1,2,0.398420761116505,0.398420761116505,0.0617708377364234,23,0,0
0,1,0,1,1,1,1,214,1,2,-0.381379552474811,0.381379552474811,0.0690229291176263,24,0,0
1,0,1,0,0,1,1,214,0,2,0.395712943437703,0.395712943437703,-0.0547376146513099,25,0,0
0,1,1,0,1,0,0,214,0,3,-0.0238536202076145,0.0238536202076145,-0.00188760355113805,1,0,0
0,1,1,0,1,0,0,214,0,3,-0.0981703089722715,0.0981703089722715,-0.013791488859713,2,0,0
1,0,1,0,0,1,1,214,0,3,-0.0595959469124855,0.0595959469124855,0.01184462001362,3,0,0
0,1,0,1,1,1,1,214,1,3,0.0975997758146865,0.0975997758146865,-0.0327159905422862,4,0,0
0,1,0,1,1,1,1,214,1,3,0.015567776255192,0.015567776255192,-0.0393076887435726,5,0,0
1,0,1,0,0,1,1,214,0,3,-0.0938843987112655,0.0938843987112655,0.0475744423192682,6,0,0
1,0,1,0,0,1,1,214,0,3,-0.0792816267602585,0.0792816267602585,0.00411460034317879,7,0,0
0,1,0,1,1,1,1,214,1,3,0.0850944505759735,0.0850944505759735,-0.0214969904393012,8,0,0
1,0,1,0,0,1,1,214,0,3,-0.0464455080321275,0.0464455080321275,0.0429438856554661,9,0,0
0,1,0,1,1,1,1,214,1,3,0.0281817090193765,0.0281817090193765,-0.0442544835552557,10,0,0
0,1,1,0,1,0,0,214,0,3,-0.0392185168970265,0.0392185168970265,-0.0316077022591772,11,0,0
1,0,1,0,0,1,1,214,0,3,-0.0762491949161245,0.0762491949161245,0.0518992685792641,12,0,0
0,1,0,1,1,1,1,214,1,3,0.00713536390412348,0.00713536390412348,-0.0284534107756485,13,0,0
1,0,1,0,0,1,1,214,0,3,-0.0512559017978555,0.0512559017978555,0.0711668923463461,14,0,0
0,1,0,1,1,1,1,214,1,3,0.0286532420590125,0.0286532420590125,-0.0253392369712221,15,0,0
0,1,0,1,1,1,1,214,1,3,0.0930519921538305,0.0930519921538305,-0.0602430433283189,16,0,0
1,0,1,0,0,1,1,214,0,3,-0.0707317718534175,0.0707317718534175,-0.0473448923942706,17,0,0
0,1,0,1,1,1,1,214,1,3,0.0266149268008565,0.0266149268008565,-0.0126341873592853,18,0,0
0,1,0,1,1,1,1,214,1,3,0.0702600447961185,0.0702600447961185,-0.0142238885950717,19,0,0
0,1,0,1,1,1,1,214,1,3,0.0287701695388805,0.0287701695388805,-0.073890044453969,20,0,0
1,0,1,0,0,1,1,214,0,3,-0.0668159999636795,0.0668159999636795,-0.00996078742996646,21,0,0
0,1,0,1,1,1,1,214,1,3,0.0870674820473395,0.0870674820473395,0.0265106501921126,22,0,0
0,1,0,1,1,1,1,214,1,3,0.0707618146759725,0.0707618146759725,0.0124283544092085,23,0,0
0,1,0,1,1,1,1,214,1,3,0.0951525163061765,0.0951525163061765,-0.076587154191666,24,0,0
1,0,1,0,0,1,1,214,0,3,-0.076324862513355,0.076324862513355,-0.0274254711280932,25,0,0
0,1,0,1,1,1,1,214,1,4,-0.400571219119751,0.400571219119751,-0.0338942957458882,1,0,0
0,1,0,1,1,1,1,214,1,4,-0.393951728777256,0.393951728777256,0.0167440889665348,2,0,0
1,0,1,0,0,1,1,214,0,4,0.371482929915711,0.371482929915711,0.0670596401602014,3,0,0
1,0,0,1,0,0,0,214,1,4,0.395477018409163,0.395477018409163,-0.0382693293515305,4,0,0
1,0,1,0,0,1,1,214,0,4,0.426495403109761,0.426495403109761,-0.0400698347069564,5,0,0
0,1,1,0,1,0,0,214,0,4,-0.425269120515409,0.425269120515409,-0.0136175146049563,6,0,0
1,0,1,0,0,1,1,214,0,4,0.448903930264798,0.448903930264798,-0.0476089238191577,7,0,0
1,0,1,0,0,1,1,214,0,4,0.39065707523467,0.39065707523467,-0.0508878137140804,8,0,0
0,1,0,1,1,1,1,214,1,4,-0.414292647768563,0.414292647768563,0.012930702048948,9,0,0
0,1,1,0,1,0,0,214,0,4,-0.38364499087286,0.38364499087286,-0.0756663064911552,10,0,0
0,1,0,1,1,1,1,214,1,4,-0.387451048819788,0.387451048819788,-0.00880737131150612,11,0,0
0,1,0,1,1,1,1,214,1,4,-0.387691347743951,0.387691347743951,-0.00851292843641235,12,0,0
0,1,0,1,1,1,1,214,1,4,-0.353789415493154,0.353789415493154,0.0733675905647454,13,0,0
1,0,0,1,0,0,0,214,1,4,0.370604459822319,0.370604459822319,0.0166798371927658,14,0,0
1,0,1,0,0,1,1,214,0,4,0.414864652091288,0.414864652091288,-5.78028992705565e-05,15,0,0
0,1,0,1,1,1,1,214,1,4,-0.411302340699642,0.411302340699642,-0.0355511060507832,16,0,0
1,0,1,0,0,1,1,214,0,4,0.438979114910114,0.438979114910114,0.0606547594134418,17,0,0
1,0,0,1,0,0,0,214,1,4,0.35534599486099,0.35534599486099,0.0284224910115713,18,0,0
0,1,1,0,1,0,0,214,0,4,-0.408137386790311,0.408137386790311,-0.0686918254656161,19,0,0
0,1,0,1,1,1,1,214,1,4,-0.421215269751525,0.421215269751525,0.0217522533680995,20,0,0
0,1,1,0,1,0,0,214,0,4,-0.377727394009745,0.377727394009745,0.0517706621507311,21,0,0
0,1,0,1,1,1,1,214,1,4,-0.355570423554689,0.355570423554689,0.0359446377600356,22,0,0
1,0,1,0,0,1,1,214,0,4,0.414497696498594,0.414497696498594,0.0437470729064573,23,0,0
1,0,0,1,0,0,0,214,1,4,0.358747068176349,0.358747068176349,0.0538184179861036,24,0,0
1,0,1,0,0,1,1,214,0,4,0.377773713524369,0.377773713524369,-0.0218636747098607,25,0,0
0,1,1,0,1,0,0,214,0,5,-0.389428914317082,0.389428914317082,-0.0409696769210126,1,0,0
1,0,0,1,0,0,0,214,1,5,-0.376153446479503,0.376153446479503,0.060255183241446,2,0,0
0,1,1,0,1,0,0,214,0,5,-0.411591085590686,0.411591085590686,-0.0437894031276925,3,0,0
1,0,0,1,0,0,0,214,1,5,0.377939517463102,0.377939517463102,0.00250189820571331,4,0,0
1,0,1,0,0,1,1,214,0,5,-0.355733825800497,0.355733825800497,-0.0617328688005454,5,0,0
1,0,1,0,0,1,1,214,0,5,-0.409711839912175,0.409711839912175,-0.00730593907465911,6,0,0
1,0,0,1,0,0,0,214,1,5,-0.370069487628926,0.370069487628926,-0.0711383916724725,7,0,0
1,0,1,0,0,1,1,214,0,5,-0.410568060758267,0.410568060758267,-0.0612576700260536,8,0,0
1,0,1,0,0,1,1,214,0,5,-0.443284145306774,0.443284145306774,0.049272862255384,9,0,0
1,0,0,1,0,0,0,214,1,5,-0.442043383344371,0.442043383344371,0.00324592204803627,10,0,0
0,1,0,1,1,1,1,214,1,5,0.409372217327666,0.409372217327666,-0.0716624392876881,11,0,0
1,0,1,0,0,1,1,214,0,5,-0.41740250807142,0.41740250807142,-0.0541259643264113,12,0,0
1,0,1,0,0,1,1,214,0,5,0.425508630543492,0.425508630543492,-0.0758582106985601,13,0,0
0,1,0,1,1,1,1,214,1,5,0.416211727063373,0.416211727063373,0.0218918580703473,14,0,0
1,0,0,1,0,0,0,214,1,5,-0.432045027370055,0.432045027370055,0.0155204296919826,15,0,0
0,1,1,0,1,0,0,214,0,5,0.438793950115767,0.438793950115767,-0.00331721712369559,16,0,0
0,1,0,1,1,1,1,214,1,5,0.44891159774564,0.44891159774564,-0.0419225055681083,17,0,0
0,1,0,1,1,1,1,214,1,5,0.400369365447234,0.400369365447234,0.0452274613977706,18,0,0
1,0,1,0,0,1,1,214,0,5,-0.422935113657577,0.422935113657577,0.0483081078457659,19,0,0
0,1,0,1,1,1,1,214,1,5,0.401137213482705,0.401137213482705,0.018591894354969,20,0,0
0,1,0,1,1,1,1,214,1,5,0.389989917939497,0.389989917939497,-0.0139433455486916,21,0,0
1,0,1,0,0,1,1,214,0,5,-0.360734558096022,0.360734558096022,-0.0393671527237705,22,0,0
0,1,1,0,1,0,0,214,0,5,0.389981232793174,0.389981232793174,0.0527603526616154,23,0,0
0,1,1,0,1,0,0,214,0,5,0.411359064257095,0.411359064257095,0.0627140330250986,24,0,0
0,1,1,0,1,0,0,214,0,5,0.414139689827754,0.414139689827754,-0.0460584990061811,25,0,0
1,0,0,1,0,0,0,214,1,6,0.0668816674712265,0.0668816674712265,0.0445793800394611,1,0,0
0,1,1,0,1,0,0,214,0,6,-0.0168650865320015,0.0168650865320015,-0.0317533321623227,2,0,0
1,0,0,1,0,0,0,214,1,6,-0.0227686556837005,0.0227686556837005,-0.0420342759425269,3,0,0
1,0,1,0,0,1,1,214,0,6,-0.0038814198477975,0.0038814198477975,0.0450340967494422,4,0,0
0,1,0,1,1,1,1,214,1,6,0.0943633527596825,0.0943633527596825,-0.0245062128602769,5,0,0
1,0,1,0,0,1,1,214,0,6,-0.0906711093905915,0.0906711093905915,-0.0367079055517303,6,0,0
1,0,1,0,0,1,1,214,0,6,-0.00638774864549899,0.00638774864549899,-0.0221462850097518,7,0,0
0,1,1,0,1,0,0,214,0,6,0.00274388893659352,0.00274388893659352,-0.0224333866385368,8,0,0
0,1,0,1,1,1,1,214,1,6,0.0169839115743135,0.0169839115743135,0.0124801085596197,9,0,0
0,1,1,0,1,0,0,214,0,6,0.0468721551592545,0.0468721551592545,0.023033065832932,10,0,0
0,1,0,1,1,1,1,214,1,6,0.0527549369045845,0.0527549369045845,0.0464287159360874,11,0,0
0,1,0,1,1,1,1,214,1,6,0.0215002510684405,0.0215002510684405,-0.0184703883100655,12,0,0
1,0,0,1,0,0,0,214,1,6,-0.0982640897638905,0.0982640897638905,-0.006277930228427,13,0,0
1,0,1,0,0,1,1,214,0,6,-0.0557634441987785,0.0557634441987785,0.0760661061005956,14,0,0
0,1,0,1,1,1,1,214,1,6,0.0528769128988935,0.0528769128988935,-0.0603519326864422,15,0,0
0,1,1,0,1,0,0,214,0,6,-0.00393514616610252,0.00393514616610252,-0.0445439133997203,16,0,0
1,0,0,1,0,0,0,214,1,6,-0.0376064786202795,0.0376064786202795,-0.0399061577487796,17,0,0
0,1,1,0,1,0,0,214,0,6,-0.0220992365280655,0.0220992365280655,-0.0146637906289004,18,0,0
0,1,0,1,1,1,1,214,1,6,0.0875118081827475,0.0875118081827475,0.0361536684733926,19,0,0
