chose_left,chose_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial,reward
0.0,1.0,139,0.42,0.58,7,-0.5158894569769992,0.0850835325846615,6,1.0
1.0,0.0,139,0.62,0.62,7,0.3442710948117571,0.0787451288892155,7,1.0
0.0,1.0,139,0.65,0.65,7,0.5232392306574352,0.050470047376749,8,0.0
1.0,0.0,139,0.38,0.62,7,-0.5247249120152007,0.0287812828529875,9,1.0
1.0,0.0,139,0.65,0.65,7,0.4564326972237191,0.0183337223502815,10,1.0
0.0,1.0,139,0.39,0.61,7,-0.2644337345614935,0.0808163483457685,11,1.0
1.0,0.0,139,0.5,0.5,7,0.2646116611871589,0.0934520237525665,12,1.0
0.0,1.0,139,0.5,0.5,7,0.2670594215217894,0.0494344838145665,13,1.0
0.0,1.0,139,0.58,0.58,7,0.0715493681495169,0.0699874555899665,14,0.0
1.0,0.0,139,0.64,0.64,7,-0.8194204598911834,0.0577056244891615,15,1.0
1.0,0.0,139,0.63,0.63,7,0.6706049911784759,0.0778208267096885,16,1.0
1.0,0.0,139,0.7,0.7,7,-0.3584398700565283,0.0670788883802105,17,1.0
1.0,0.0,139,0.37,0.63,7,-0.6269629792002915,0.0493822225797755,18,1.0
1.0,0.0,139,0.65,0.65,7,-0.9184497168904722,0.050722042659376,19,1.0
0.0,1.0,139,0.66,0.66,7,0.1817858863764836,0.0885988368365915,20,0.0
1.0,0.0,139,0.35,0.65,7,0.3551287236845648,0.0580963615467515,21,1.0
0.0,1.0,139,0.67,0.67,7,-0.9668243421442876,0.0104701349206405,22,0.0
0.0,1.0,139,0.67,0.67,7,0.0241861165985619,0.0234580791331655,23,0.0
0.0,1.0,139,0.33,0.67,7,-0.5470084496041241,0.0099632247204975,24,1.0
0.0,1.0,139,0.32,0.68,7,0.2903455808188997,0.0492828801294175,25,1.0
0.0,1.0,139,0.5,0.5,8,-0.6512671419900171,0.356825027649631,1,0.0
0.0,1.0,139,0.5,0.5,8,0.3818754762049319,0.391748725122103,2,1.0
0.0,1.0,139,0.5,0.5,8,-0.2265293073989251,0.413109857129412,3,0.0
1.0,0.0,139,0.5,0.5,8,0.873459977473469,0.366464104927426,4,1.0
0.0,1.0,139,0.5,0.5,8,-0.7249581117080135,0.38681968646554,5,1.0
0.0,1.0,139,0.5,0.5,8,-0.317867297899483,0.393278430650121,6,1.0
1.0,0.0,139,0.57,0.57,8,-0.7730529575188219,0.386791689011535,7,1.0
0.0,1.0,139,0.5,0.5,8,0.8493872365571256,0.403265801410975,8,0.0
0.0,1.0,139,0.5,0.5,8,0.754678706761962,0.394457085790878,9,1.0
1.0,0.0,139,0.5,0.5,8,-0.4841167445696888,0.387471886281636,10,1.0
0.0,1.0,139,0.5,0.5,8,0.3199680920683581,0.358691623452391,11,1.0
1.0,0.0,139,0.5,0.5,8,0.6344444004024317,0.389161429650771,12,1.0
0.0,1.0,139,0.5,0.5,8,0.1104016231989246,0.388808167788667,13,1.0
1.0,0.0,139,0.6,0.6,8,0.0593011567120129,0.433640613359002,14,1.0
1.0,0.0,139,0.44,0.56,8,-0.5162954181990966,0.368525760147387,15,1.0
1.0,0.0,139,0.61,0.61,8,-0.8137944643882016,0.351146518979774,16,1.0
0.0,1.0,139,0.6,0.6,8,0.7944315159066535,0.403778524891497,17,0.0
1.0,0.0,139,0.42,0.58,8,0.8008361143266609,0.399109256687519,18,1.0
0.0,1.0,139,0.61,0.61,8,0.2662029145465359,0.412169189229595,19,0.0
0.0,1.0,139,0.62,0.62,8,-0.3219404179025986,0.372277237679986,20,0.0
1.0,0.0,139,0.62,0.62,8,-0.3015808507746782,0.393289873420611,21,1.0
0.0,1.0,139,0.64,0.64,8,0.4519113577404787,0.409201243503119,22,0.0
1.0,0.0,139,0.31,0.69,8,0.7942205199051542,0.387258873518605,23,1.0
1.0,0.0,139,0.28,0.72,8,0.7741728485302346,0.411972138004414,24,1.0
0.0,1.0,139,0.3,0.7,8,0.5597510917152477,0.419801971743071,25,1.0
0.0,1.0,139,0.5,0.5,9,0.2840632923085755,0.0531729208581225,1,1.0
0.0,1.0,139,0.5,0.5,9,-0.8317200700099023,0.0780061548120595,2,1.0
1.0,0.0,139,0.5,0.5,9,-0.6767425718107725,0.046037307123765,3,1.0
0.0,1.0,139,0.5,0.5,9,0.7971083770541585,0.0204106393344935,4,1.0
0.0,1.0,139,0.5,0.5,9,0.2128581193191798,0.042834756700333,5,0.0
1.0,0.0,139,0.55,0.55,9,-0.9816058967667408,0.0736961233082525,6,1.0
0.0,1.0,139,0.5,0.5,9,-0.7970569142679358,0.0037690538608645,7,1.0
1.0,0.0,139,0.5,0.5,9,0.3270035382161116,0.0063678783710095,8,1.0
1.0,0.0,139,0.5,0.5,9,-0.9898768323075626,0.0770669801454965,9,1.0
0.0,1.0,139,0.5,0.5,9,-0.6783838971650027,0.0014911789988145,10,1.0
0.0,1.0,139,0.5,0.5,9,0.0974675787331722,0.0719641744453475,11,0.0
1.0,0.0,139,0.55,0.55,9,0.3837903953853865,0.0346432341603115,12,1.0
0.0,1.0,139,0.47,0.53,9,0.303922519005201,0.0487281607384305,13,1.0
0.0,1.0,139,0.54,0.54,9,-0.5514613810788804,0.0788478025336355,14,0.0
1.0,0.0,139,0.53,0.53,9,0.4243584426950717,0.0626761088651605,15,1.0
0.0,1.0,139,0.47,0.53,9,-0.5255018250063999,0.0428212521499925,16,1.0
1.0,0.0,139,0.55,0.55,9,-0.3492006036814645,0.0709948960540585,17,1.0
1.0,0.0,139,0.47,0.53,9,0.4929828102360483,0.0981249912141265,18,1.0
0.0,1.0,139,0.53,0.53,9,0.2992657980944293,0.0219838793759625,19,0.0
0.0,1.0,139,0.55,0.55,9,0.6984468209883559,0.087015424775364,20,0.0
0.0,1.0,139,0.54,0.54,9,0.3152257846006867,0.0415352648505695,21,0.0
1.0,0.0,139,0.54,0.54,9,0.1366172066709432,0.0574860948946795,22,1.0
1.0,0.0,139,0.46,0.54,9,-0.812650464343815,0.0077015648228864,23,1.0
0.0,1.0,139,0.59,0.59,9,-0.2645683938811329,0.0786632572296825,24,0.0
1.0,0.0,139,0.63,0.63,9,-0.4695952646365491,0.0569595301976045,25,1.0
1.0,0.0,139,0.5,0.5,10,-0.5120207132418328,0.0197811486022925,1,1.0
1.0,0.0,139,0.5,0.5,10,0.9460211095048912,0.0047024630538405,2,1.0
1.0,0.0,139,0.5,0.5,10,-0.2138045506664792,0.0579286774107835,3,1.0
1.0,0.0,139,0.5,0.5,10,0.7840931103542266,0.0094069540648545,4,1.0
0.0,1.0,139,0.5,0.5,10,0.2622772519945258,0.0574925318110855,5,1.0
0.0,1.0,139,0.5,0.5,10,0.5896226070832968,0.0044451296162735,6,1.0
1.0,0.0,139,0.5,0.5,10,0.0052741862103842,0.0892212806340725,7,1.0
1.0,0.0,139,0.5,0.5,10,0.1538077692527182,0.0255280055885755,8,1.0
0.0,1.0,139,0.5,0.5,10,-0.0149646123622722,0.044866898770809,9,0.0
1.0,0.0,139,0.5,0.5,10,-0.609514024403911,0.0498915730315545,10,1.0
0.0,1.0,139,0.5,0.5,10,0.4449042305230106,0.0170112949359545,11,1.0
0.0,1.0,139,0.5,0.5,10,-0.4384552751182884,0.0741733084509005,12,0.0
0.0,1.0,139,0.5,0.5,10,-0.9513680671370924,0.0541046367527925,13,1.0
1.0,0.0,139,0.5,0.5,10,0.2909445918143356,0.0020494895261154,14,1.0
1.0,0.0,139,0.5,0.5,10,-0.6457786411859021,0.0733235428706035,15,1.0
1.0,0.0,139,0.57,0.57,10,0.8809171687058286,0.0379514947683315,16,1.0
1.0,0.0,139,0.56,0.56,10,0.9078571540051747,0.0156790131095005,17,1.0
1.0,0.0,139,0.5,0.5,10,0.829728780440897,0.0600021221031685,18,1.0
0.0,1.0,139,0.55,0.55,10,-0.2596825994891112,0.0349512447021695,19,0.0
0.0,1.0,139,0.56,0.56,10,-0.9690867669422653,0.0419433593008325,20,0.0
1.0,0.0,139,0.6,0.6,10,0.8566371251754508,0.0740496332565415,21,1.0
1.0,0.0,139,0.44,0.56,10,-0.1436317033653713,0.0206373943899635,22,1.0
1.0,0.0,139,0.59,0.59,10,0.9333096380873392,0.0682267088407655,23,1.0
1.0,0.0,139,0.41,0.59,10,0.9272399541785056,0.0445162554846265,24,1.0
0.0,1.0,139,0.36,0.64,10,0.7060189109347201,0.0171107067110915,25,1.0
0.0,1.0,139,0.5,0.5,11,-0.4111022158608286,0.40710668365818,1,1.0
0.0,1.0,139,0.5,0.5,11,-0.2298045427961494,0.405585853767782,2,1.0
1.0,0.0,139,0.5,0.5,11,0.7022733430337138,0.423136083442689,3,1.0
1.0,0.0,139,0.5,0.5,11,-0.3661559896874446,0.448327503295373,4,1.0
1.0,0.0,139,0.5,0.5,11,-0.661014506627815,0.419152332761376,5,1.0
1.0,0.0,139,0.5,0.5,11,0.1136025249167003,0.37115033676359,6,1.0
0.0,1.0,139,0.5,0.5,11,0.8723095483215619,0.413653995437093,7,1.0
1.0,0.0,139,0.5,0.5,11,0.392059593349946,0.414466467091861,8,1.0
0.0,1.0,139,0.5,0.5,11,0.1401223401787299,0.406169456626186,9,1.0
1.0,0.0,139,0.5,0.5,11,-0.8056470124584629,0.39818346120403,10,1.0
1.0,0.0,139,0.5,0.5,11,0.2300144533983394,0.408503849741893,11,1.0
1.0,0.0,139,0.5,0.5,11,0.9801077002085266,0.421830431813972,12,1.0
1.0,0.0,139,0.5,0.5,11,-0.7198319695269519,0.421586198611013,13,1.0
1.0,0.0,139,0.5,0.5,11,0.0366593047274734,0.442700565702364,14,1.0
1.0,0.0,139,0.5,0.5,11,0.7547461438559109,0.355531469929647,15,1.0
1.0,0.0,139,0.5,0.5,11,0.4815372355084089,0.357789277310362,16,1.0
1.0,0.0,139,0.5,0.5,11,0.3940314819905359,0.424304981710395,17,1.0
1.0,0.0,139,0.5,0.5,11,0.4049681679742185,0.385644880865709,18,1.0
1.0,0.0,139,0.5,0.5,11,-0.2810176975604896,0.422789406316374,19,1.0
1.0,0.0,139,0.5,0.5,11,-0.4128163114710133,0.40104732977805,20,1.0
1.0,0.0,139,0.5,0.5,11,0.6187223109570272,0.350419881656503,21,1.0
1.0,0.0,139,0.5,0.5,11,0.6202267893583615,0.383182967663645,22,1.0
1.0,0.0,139,0.45,0.55,11,0.7341446371602074,0.38139106881161,23,1.0
0.0,1.0,139,0.5,0.5,11,0.8264811051129426,0.362391825879064,24,1.0
1.0,0.0,139,0.5,0.5,11,0.0226847977218755,0.441001061045924,25,1.0
0.0,1.0,139,0.5,0.5,12,0.0030325893743992,0.0842628215161775,1,0.0
1.0,0.0,139,0.5,0.5,12,0.5965903579335503,0.0427148807070285,2,1.0
0.0,1.0,139,0.58,0.58,12,0.2999278615555303,0.0052661691055654,3,0.0
1.0,0.0,139,0.58,0.58,12,0.4039337545154067,0.0017030192308114,4,1.0
1.0,0.0,139,0.67,0.67,12,0.5915853388722021,0.037442119839169,5,1.0
1.0,0.0,139,0.77,0.77,12,0.7800106836351326,0.0351901055110115,6,1.0
1.0,0.0,139,0.77,0.77,12,-0.3240096862969284,0.0913370600025735,7,1.0
0.0,1.0,139,0.82,0.82,12,-0.2488340947201119,0.0329264987053615,8,0.0
0.0,1.0,139,0.84,0.84,12,-0.812036120318262,0.0601240737154775,9,0.0
1.0,0.0,139,0.85,0.85,12,0.1565602819923479,0.0403692563516185,10,1.0
0.0,1.0,139,0.87,0.87,12,-0.9281154524065158,0.0481020149966425,11,0.0
0.0,1.0,139,0.89,0.89,12,-0.0688039637350796,0.0580800827208045,12,0.0
1.0,0.0,139,0.89,0.89,12,0.0852892694151532,0.0392214244179165,13,1.0
0.0,1.0,139,0.91,0.91,12,-0.4269174957434312,0.0974965329601785,14,0.0
0.0,1.0,139,0.93,0.93,12,0.1816665211380215,0.0544439305261945,15,0.0
1.0,0.0,139,0.95,0.95,12,-0.9389995001219013,0.07688206090358,16,1.0
1.0,0.0,139,0.95,0.95,12,-0.9253036225015712,0.0761617713942465,17,1.0
1.0,0.0,139,0.95,0.95,12,0.6452011213193165,0.0806589815919585,18,1.0
0.0,1.0,139,0.96,0.96,12,-0.2796187171774742,0.0970302218979585,19,0.0
0.0,1.0,139,0.95,0.95,12,-0.7458789746962304,0.0610168616204735,20,0.0
0.0,1.0,139,0.97,0.97,12,0.0444865201096087,0.0768579796218855,21,0.0
