chose_left,chose_right,subjID,q_reward,mu,blocks,contrast_difference,abs_condiff,trial,reward
0.0,1.0,247,0.75,0.75,1,0.9794002215594269,0.404657565973957,12,0.0
1.0,0.0,247,0.75,0.75,1,-0.5043929309334565,0.366385944613341,13,1.0
1.0,0.0,247,0.25,0.75,1,-0.6003484845706963,0.375529123690607,14,1.0
0.0,1.0,247,0.75,0.75,1,-0.8738666880964363,0.353027205871997,15,0.0
1.0,0.0,247,0.74,0.74,1,-0.3554089631834254,0.376220679004737,16,1.0
0.0,1.0,247,0.24,0.76,1,-0.20121689994288383,0.436940805884336,17,1.0
1.0,0.0,247,0.73,0.73,1,0.32134755232673484,0.354473190429097,18,1.0
0.0,1.0,247,0.76,0.76,1,-0.702791371353868,0.388555356455938,19,0.0
1.0,0.0,247,0.76,0.76,1,0.33977408138009957,0.430815489922524,20,1.0
0.0,1.0,247,0.25,0.75,1,-0.15138399383742995,0.436469335060203,21,1.0
1.0,0.0,247,0.75,0.75,1,-0.09967739956726107,0.391948539351025,22,1.0
1.0,0.0,247,0.76,0.76,1,-0.3962901018077143,0.403177961794881,23,1.0
0.0,1.0,247,0.76,0.76,1,0.4283080621983828,0.427985944081865,24,0.0
0.0,1.0,247,0.25,0.75,1,0.45221687993607307,0.375543367169636,25,1.0
0.0,1.0,247,0.5,0.5,2,-0.7581820120518659,0.0305125327625345,1,1.0
0.0,1.0,247,0.5,0.5,2,0.7156727112812862,0.0282534578628625,2,1.0
1.0,0.0,247,0.5,0.5,2,0.9751824717408846,0.0505315605123085,3,1.0
1.0,0.0,247,0.62,0.62,2,-0.5454214867065805,0.0349866084476655,4,1.0
1.0,0.0,247,0.75,0.75,2,0.4494230264975543,0.0370466533164335,5,1.0
1.0,0.0,247,0.84,0.84,2,0.9105276909101565,0.0587250522773905,6,1.0
1.0,0.0,247,0.77,0.77,2,-0.8807299882259254,0.0016424401840805,7,1.0
1.0,0.0,247,0.77,0.77,2,0.9984049461654565,0.0181922864798535,8,1.0
0.0,1.0,247,0.77,0.77,2,0.8867583286120115,0.0413139907923325,9,0.0
0.0,1.0,247,0.78,0.78,2,0.4476838776892764,0.0430180411112985,10,0.0
0.0,1.0,247,1.0,1.0,2,0.1519478737122788,0.0032880194268849,11,0.0
1.0,0.0,247,1.0,1.0,2,-0.8204097926193212,0.0251196759761615,12,1.0
1.0,0.0,247,1.0,1.0,2,0.3217734888252013,0.034144102069639,13,1.0
0.0,1.0,247,1.0,1.0,2,0.08103201481423472,0.0939134109441285,14,0.0
1.0,0.0,247,1.0,1.0,2,-0.6615111108982294,0.0445518871278065,15,1.0
0.0,1.0,247,1.0,1.0,2,0.815912399925738,0.0850475149290885,16,0.0
0.0,1.0,247,1.0,1.0,2,-0.007070519155423671,0.0863940660554095,17,0.0
0.0,1.0,247,1.0,1.0,2,-0.6481614323823495,0.0086534270413865,18,0.0
0.0,1.0,247,1.0,1.0,2,0.5759379756905061,0.0760414247238805,19,0.0
0.0,1.0,247,1.0,1.0,2,-0.2510116340400901,0.0406522957892025,20,0.0
1.0,0.0,247,1.0,1.0,2,-0.26033015921802005,0.0899790322822105,21,1.0
1.0,0.0,247,1.0,1.0,2,-0.37266263094348884,0.0021889859890725,22,1.0
0.0,1.0,247,1.0,1.0,2,0.9237089667362748,0.055845265705383,23,0.0
1.0,0.0,247,1.0,1.0,2,-0.9160423052145974,0.0073772239704645,24,1.0
1.0,0.0,247,0.0,1.0,2,0.040431644457533,0.0296930255606775,25,1.0
1.0,0.0,247,0.5,0.5,3,0.5184261253159308,0.0255654402705955,1,1.0
0.0,1.0,247,0.78,0.78,3,0.6711065648948555,0.0919073417011315,2,1.0
1.0,0.0,247,0.79,0.79,3,0.08248758833928971,0.0857511944255335,3,1.0
1.0,0.0,247,1.0,1.0,3,0.5366566098897225,0.0235425824049855,4,1.0
1.0,0.0,247,1.0,1.0,3,0.9469649591383076,0.0162367247827545,5,1.0
1.0,0.0,247,1.0,1.0,3,0.10528995155846443,0.0966386066140575,6,1.0
0.0,1.0,247,1.0,1.0,3,-0.310145441034714,0.0263763262629085,7,0.0
1.0,0.0,247,1.0,1.0,3,0.9903842701033228,0.0540167421727095,8,1.0
1.0,0.0,247,1.0,1.0,3,0.7252756177544339,0.0438757452357275,9,1.0
1.0,0.0,247,1.0,1.0,3,-0.2977274512791026,0.0612094688535315,10,1.0
0.0,1.0,247,1.0,1.0,3,0.7521997303498789,0.0061057554211105,11,1.0
0.0,1.0,247,1.0,1.0,3,0.5696028581964381,0.0023954937792804,12,0.0
0.0,1.0,247,1.0,1.0,3,0.33531844416135237,0.0539588406650585,13,0.0
1.0,0.0,247,1.0,1.0,3,0.1998786340319827,0.0373045298592755,14,1.0
0.0,1.0,247,1.0,1.0,3,-0.8230202112223228,0.0640514556949225,15,0.0
0.0,1.0,247,1.0,1.0,3,0.5028511802894766,0.0429394415849075,16,0.0
0.0,1.0,247,1.0,1.0,3,-0.6637527416488254,0.0317171647748695,17,0.0
0.0,1.0,247,1.0,1.0,3,0.5573537480298771,0.0551918708523705,18,0.0
1.0,0.0,247,1.0,1.0,3,0.4511358000162169,0.0450927935091035,19,1.0
1.0,0.0,247,1.0,1.0,3,-0.1183485574804608,0.0821124175534855,20,1.0
1.0,0.0,247,1.0,1.0,3,-0.7562809540225217,0.0285348523542745,21,1.0
1.0,0.0,247,1.0,1.0,3,-0.10945598110813637,0.0689605375606555,22,1.0
0.0,1.0,247,1.0,1.0,3,-0.775252613622595,0.0830542466187475,23,0.0
0.0,1.0,247,1.0,1.0,3,-0.40004277155213397,0.0645194440504045,24,0.0
0.0,1.0,247,0.0,1.0,3,-0.4733189120771033,0.0077837812514584,25,1.0
0.0,1.0,247,0.5,0.5,4,-0.10474147050853522,0.389837013090141,1,1.0
1.0,0.0,247,0.5,0.5,4,-0.8599307082626348,0.373070157108711,2,1.0
0.0,1.0,247,0.5,0.5,4,-0.26155666665747557,0.366326969453247,3,1.0
1.0,0.0,247,1.0,1.0,4,0.3365883129199454,0.375974782521749,4,1.0
0.0,1.0,247,1.0,1.0,4,0.40576256474175176,0.423486660028514,5,0.0
0.0,1.0,247,1.0,1.0,4,-0.9777546493767648,0.366692533116023,6,0.0
1.0,0.0,247,0.0,1.0,4,0.21583050493153588,0.436657432247774,7,1.0
0.0,1.0,247,1.0,1.0,4,-0.5042874441443692,0.384815494050256,8,0.0
0.0,1.0,247,1.0,1.0,4,-0.1783514466282914,0.385507048756217,9,0.0
0.0,1.0,247,0.0,1.0,4,-0.7826819667945599,0.397975533878428,10,1.0
1.0,0.0,247,1.0,1.0,4,-0.9980895617965806,0.431471060991333,11,1.0
1.0,0.0,247,0.0,1.0,4,0.5831328986996756,0.447981937947637,12,1.0
0.0,1.0,247,1.0,1.0,4,-0.4258912229527727,0.396130470762304,13,0.0
0.0,1.0,247,1.0,1.0,4,-0.6619022470219746,0.362510088980386,14,0.0
1.0,0.0,247,1.0,1.0,4,-0.07980104685418477,0.369011418833899,15,1.0
1.0,0.0,247,0.0,1.0,4,0.7673832934973663,0.392905527470582,16,1.0
1.0,0.0,247,1.0,1.0,4,0.007942040826731889,0.365630381810192,17,1.0
1.0,0.0,247,0.0,1.0,4,-0.7560599547289835,0.359714476626561,18,1.0
1.0,0.0,247,1.0,1.0,4,-0.4885419468894978,0.410791023610708,19,1.0
1.0,0.0,247,1.0,1.0,4,-0.3775086745145704,0.38838890647616,20,1.0
0.0,1.0,247,0.0,1.0,4,-0.7911459901668674,0.38953563705161,21,1.0
0.0,1.0,247,1.0,1.0,4,0.6381674221092668,0.386238368055308,22,0.0
1.0,0.0,247,1.0,1.0,4,0.09487177681672221,0.447793981603423,23,1.0
0.0,1.0,247,0.0,1.0,4,0.8022822559809268,0.439478751851213,24,1.0
1.0,0.0,247,1.0,1.0,4,0.23343600901231976,0.402787964399267,25,1.0
1.0,0.0,247,0.77,0.77,5,-0.9482031537748734,0.0826611737545205,1,1.0
0.0,1.0,247,0.88,0.88,5,0.7719767792426033,0.0468712761636465,2,0.0
0.0,1.0,247,0.88,0.88,5,-0.7641471875618597,0.0107349545181565,3,0.0
1.0,0.0,247,1.0,1.0,5,0.21105073732822288,0.0500110378724915,4,1.0
0.0,1.0,247,1.0,1.0,5,-0.28510818628069456,0.0541063419544265,5,0.0
1.0,0.0,247,1.0,1.0,5,0.4393277600209651,0.0418742611206035,6,1.0
0.0,1.0,247,1.0,1.0,5,-0.8399066912702324,0.0439991645015065,7,0.0
1.0,0.0,247,1.0,1.0,5,0.5850972968992361,0.0669384993239195,8,1.0
1.0,0.0,247,1.0,1.0,5,0.6044381573064932,0.0099448471077295,9,1.0
0.0,1.0,247,1.0,1.0,5,-0.5404731816392221,0.0409377915269945,10,0.0
1.0,0.0,247,1.0,1.0,5,-0.6753404685673332,0.0221568073609195,11,1.0
0.0,1.0,247,1.0,1.0,5,0.2785715958385475,0.0250515334152165,12,0.0
1.0,0.0,247,1.0,1.0,5,0.29916350494562916,0.0872599881150355,13,1.0
0.0,1.0,247,1.0,1.0,5,-0.4264997682097069,0.0230369848325115,14,0.0
1.0,0.0,247,1.0,1.0,5,0.08410316298455478,0.0183084992389935,15,1.0
1.0,0.0,247,1.0,1.0,5,0.7642254848715286,0.0728935035308385,16,1.0
1.0,0.0,247,1.0,1.0,5,0.007443341555292138,0.06543112042226,17,1.0
1.0,0.0,247,1.0,1.0,5,-0.7856963015558758,0.0965234746229025,18,1.0
1.0,0.0,247,1.0,1.0,5,0.7521045847820256,0.045604278340488,19,1.0
0.0,1.0,247,1.0,1.0,5,-0.6644885405864722,0.0472946641366215,20,0.0
0.0,1.0,247,1.0,1.0,5,0.15028460390285603,0.0463404002108495,21,0.0
0.0,1.0,247,1.0,1.0,5,0.6178664324833516,0.0809491771850085,22,0.0
1.0,0.0,247,1.0,1.0,5,0.6008048209456636,0.042377391134928,23,1.0
0.0,1.0,247,1.0,1.0,5,-0.484655900023804,0.0172918253107405,24,0.0
0.0,1.0,247,0.0,1.0,5,0.0919618328053764,0.0185503269127185,25,1.0
1.0,0.0,247,0.76,0.24,6,0.08443339690453877,0.0891196504052785,1,1.0
0.0,1.0,247,0.5,0.5,6,-0.09101699579045675,0.0608246540582135,2,1.0
1.0,0.0,247,0.5,0.5,6,0.9278912712149616,0.0643470304477375,3,1.0
1.0,0.0,247,0.75,0.75,6,-0.2219834737495301,0.0210942144948845,4,1.0
0.0,1.0,247,0.85,0.85,6,-0.44780362087616643,0.0399236565196835,5,0.0
1.0,0.0,247,0.24,0.76,6,0.2964907441924767,0.0027664978462259,6,1.0
1.0,0.0,247,0.86,0.86,6,0.485262629219541,0.0281201582929845,7,1.0
0.0,1.0,247,0.85,0.85,6,-0.8167933983632374,0.0504855365419285,8,0.0
1.0,0.0,247,0.14,0.86,6,0.1758192248215973,0.0072984954142434,9,1.0
1.0,0.0,247,0.86,0.86,6,-0.9761766761662565,0.073934268556101,10,1.0
1.0,0.0,247,0.14,0.86,6,-0.8437436833748844,0.0892302325311885,11,1.0
1.0,0.0,247,0.85,0.85,6,0.4952863420828231,0.0166700536160855,12,1.0
0.0,1.0,247,0.85,0.85,6,0.614049812991093,0.0668961477698575,13,0.0
0.0,1.0,247,0.14,0.86,6,-0.6708875874430049,0.0604931128766855,14,1.0
0.0,1.0,247,0.84,0.84,6,0.45671174895202427,0.0450908572855815,15,0.0
1.0,0.0,247,0.87,0.87,6,-0.8272704555056085,0.0146358466135455,16,1.0
1.0,0.0,247,0.13,0.87,6,0.9317902472614543,0.0188975763285475,17,1.0
1.0,0.0,247,0.86,0.86,6,-0.9064785851316404,0.0305576128501785,18,1.0
0.0,1.0,247,0.87,0.87,6,-0.8840831364924338,0.0373925105616275,19,0.0
0.0,1.0,247,0.1,0.9,6,-0.5186237729927277,0.0655871902408785,20,1.0
1.0,0.0,247,1.0,1.0,6,-0.26973956032912505,0.007691000957599,21,1.0
1.0,0.0,247,1.0,1.0,6,-0.06545493009281755,0.0690422771075125,22,1.0
0.0,1.0,247,1.0,1.0,6,-0.26953680965846827,0.033082997414522,23,0.0
1.0,0.0,247,1.0,1.0,6,-0.8454544796995762,0.0371900590496555,24,1.0
0.0,1.0,247,0.24,0.76,6,0.3992393734494044,0.0326584059688935,25,1.0
0.0,1.0,247,0.5,0.5,7,-0.36347347926318685,0.369268092726664,1,1.0
1.0,0.0,247,0.75,0.25,7,0.31593657673078046,0.386728663656625,2,1.0
0.0,1.0,247,0.26,0.26,7,0.2912782575049244,0.410936821034885,3,1.0
1.0,0.0,247,0.25,0.25,7,0.4596772761781247,0.440621898974476,4,1.0
0.0,1.0,247,0.76,0.24,7,0.11529920407926131,0.368859049106449,5,0.0
1.0,0.0,247,0.24,0.24,7,-0.05575726354806765,0.425359140740732,6,1.0
1.0,0.0,247,0.3,0.3,7,-0.7470764328444763,0.380387428523937,7,1.0
1.0,0.0,247,0.25,0.25,7,-0.16946223660077364,0.405000472158408,8,1.0
0.0,1.0,247,0.27,0.27,7,-0.3327023912840965,0.441733600749512,9,1.0
1.0,0.0,247,0.37,0.37,7,-0.6706801291317879,0.448260228449355,10,1.0
0.0,1.0,247,0.7,0.3,7,-0.7553056399013005,0.38380373381866,11,0.0
0.0,1.0,247,0.25,0.25,7,-0.4690919290856823,0.398696377050545,12,1.0
1.0,0.0,247,0.76,0.24,7,0.6473724280778657,0.425555538167137,13,1.0
0.0,1.0,247,0.75,0.25,7,0.15208649877764735,0.40126487915524,14,0.0
0.0,1.0,247,0.33,0.33,7,0.3284008954836879,0.373757726023652,15,1.0
0.0,1.0,247,0.75,0.25,7,-0.8142870058265048,0.375467789120717,16,0.0
0.0,1.0,247,0.32,0.32,7,-0.29807765882958437,0.371324280437766,17,1.0
1.0,0.0,247,0.33,0.33,7,0.6314516775768451,0.447213406091118,18,1.0
0.0,1.0,247,0.37,0.37,7,0.20750234451788319,0.444484278574966,19,1.0
0.0,1.0,247,0.36,0.36,7,-0.8530581723813919,0.375311800374609,20,1.0
1.0,0.0,247,0.5,0.5,7,-0.001589919218546898,0.393744705562449,21,1.0
0.0,1.0,247,0.53,0.53,7,-0.07703069193249767,0.439771554380497,22,0.0
0.0,1.0,247,0.5,0.5,7,-0.0722823178647154,0.410567962325556,23,1.0
1.0,0.0,247,0.5,0.5,7,0.33130784143906644,0.444428534031963,24,1.0
0.0,1.0,247,0.5,0.5,7,0.11537964774299625,0.435967096250202,25,1.0
1.0,0.0,247,0.75,0.75,8,0.4678420906937204,0.404439935352499,1,1.0
0.0,1.0,247,0.25,0.75,8,-0.6869740927568393,0.358997526032137,2,1.0
1.0,0.0,247,0.75,0.75,8,0.782880004983245,0.446359653259573,3,1.0
1.0,0.0,247,0.25,0.75,8,0.6933951192169052,0.373269094796081,4,1.0
1.0,0.0,247,0.76,0.76,8,-0.6841758047486441,0.409957615484442,5,1.0
1.0,0.0,247,0.31,0.69,8,-0.7042046561490156,0.388075909185372,6,1.0
0.0,1.0,247,0.83,0.83,8,0.4945398509735939,0.375528749514756,7,0.0
0.0,1.0,247,0.84,0.84,8,-0.1055394071000666,0.383109945576615,8,0.0
0.0,1.0,247,0.85,0.85,8,-0.5662137684878752,0.365390470018279,9,0.0
1.0,0.0,247,0.73,0.73,8,0.5312461856954434,0.391733442058777,10,1.0
1.0,0.0,247,0.31,0.69,8,-0.6051186954960939,0.3745151786916,11,1.0
0.0,1.0,247,0.69,0.69,8,-0.4629618128339319,0.444170433053999,12,0.0
0.0,1.0,247,0.32,0.68,8,0.7106093093960679,0.443108073829207,13,1.0
0.0,1.0,247,0.72,0.72,8,0.5598736158781956,0.384488979308386,14,0.0
0.0,1.0,247,0.74,0.74,8,0.6959237381611274,0.439645723413491,15,0.0
1.0,0.0,247,0.4,0.6,8,0.08965360841995262,0.397048411018739,16,1.0
0.0,1.0,247,0.4,0.6,8,-0.20751239735154114,0.361195593995484,17,1.0
1.0,0.0,247,0.63,0.63,8,-0.10349570956955034,0.368372114942652,18,1.0
0.0,1.0,247,0.74,0.74,8,-0.6089768933019244,0.353333100901823,19,0.0
0.0,1.0,247,0.35,0.65,8,0.2036976823710368,0.446869566268989,20,1.0
1.0,0.0,247,0.69,0.69,8,0.3914027354807803,0.413718955051937,21,1.0
0.0,1.0,247,0.7,0.7,8,0.0332113112278678,0.384512113932007,22,0.0
1.0,0.0,247,0.73,0.73,8,-0.641347011167279,0.406652624427648,23,1.0
0.0,1.0,247,0.34,0.66,8,0.968702867565018,0.408700262283917,24,1.0
1.0,0.0,247,0.28,0.72,8,0.1552168304994841,0.420612095334277,25,1.0
1.0,0.0,247,0.43,0.57,9,0.16063433821871764,0.0418555446871895,1,1.0
1.0,0.0,247,0.59,0.41,9,-0.10048527090241599,0.0846505681957925,2,1.0
1.0,0.0,247,0.42,0.42,9,0.26729298818109304,0.0487953447052335,3,1.0
0.0,1.0,247,0.38,0.38,9,0.9108086809789635,0.0157595911401675,4,1.0
1.0,0.0,247,0.46,0.46,9,0.8733108790627242,0.0160157677104885,5,1.0
0.0,1.0,247,0.46,0.46,9,-0.7004043223834895,0.0817479394321645,6,0.0
0.0,1.0,247,0.39,0.39,9,-0.15258541116771496,0.0919587501870705,7,0.0
0.0,1.0,247,0.5,0.5,9,0.7772105806418219,0.0649064613515795,8,1.0
0.0,1.0,247,0.5,0.5,9,-0.6069863088624134,0.0769955579353155,9,0.0
1.0,0.0,247,0.56,0.56,9,0.5065857613036064,0.0837884033705385,10,1.0
1.0,0.0,247,0.51,0.49,9,0.5360941136346458,0.0380580597575185,11,1.0
1.0,0.0,247,0.52,0.48,9,-0.6354992892783824,0.0286296992518415,12,1.0
0.0,1.0,247,0.54,0.54,9,-0.9882542268073209,0.0506855471662325,13,1.0
0.0,1.0,247,0.46,0.54,9,0.1493609611677038,0.0658496305391675,14,1.0
0.0,1.0,247,0.44,0.44,9,-0.6550467999928553,0.0297189069317835,15,0.0
1.0,0.0,247,0.48,0.52,9,0.20658356155979773,0.0018939837986044,16,1.0
0.0,1.0,247,0.45,0.45,9,0.9809150809666158,0.0785795985771755,17,1.0
1.0,0.0,247,0.52,0.48,9,0.38536682068146844,0.0811020137014025,18,1.0
0.0,1.0,247,0.52,0.52,9,-0.018112326068504325,0.0342623911331155,19,1.0
1.0,0.0,247,0.45,0.45,9,-0.17783543668421853,0.0531505577161205,20,1.0
0.0,1.0,247,0.46,0.46,9,0.1538848537916142,0.0242501006320545,21,0.0
1.0,0.0,247,0.63,0.37,9,-0.5878569347236646,0.0112143259492025,22,1.0
0.0,1.0,247,0.5,0.5,9,-0.1247525405986798,0.0899951299631155,23,1.0
0.0,1.0,247,0.52,0.48,9,0.7185376074971843,0.0023567275302064,24,1.0
1.0,0.0,247,0.55,0.45,9,-0.05441113333584768,0.0084974570747505,25,1.0
1.0,0.0,247,0.57,0.57,10,-0.6011918710910507,0.0775885221315165,1,1.0
0.0,1.0,247,0.45,0.55,10,0.48137075263021,0.0175681840959625,2,0.0
1.0,0.0,247,0.53,0.53,10,-0.3592031520922039,0.0961569203267625,3,1.0
0.0,1.0,247,,,10,0.9445809605325779,0.0898234158352095,4,1.0
0.0,1.0,247,0.44,0.56,10,-0.7359220252763086,0.073984340636914,5,0.0
1.0,0.0,247,0.66,0.66,10,0.6958980697524348,0.0133484187200155,6,1.0
1.0,0.0,247,0.55,0.55,10,0.0036270673429421585,0.0868474156185535,7,1.0
1.0,0.0,247,0.62,0.38,10,-0.022337640713450346,0.0944748991337695,8,1.0
0.0,1.0,247,0.61,0.61,10,-0.8457264570306617,0.0735720565617115,9,1.0
0.0,1.0,247,0.45,0.55,10,0.44065361195592545,0.0038286836960105,10,0.0
1.0,0.0,247,0.4,0.4,10,-0.6863446887530444,0.0862462331248095,11,1.0
0.0,1.0,247,0.58,0.58,10,-0.7945061555922328,0.0296579554174455,12,0.0
1.0,0.0,247,0.45,0.45,10,-0.32662016437634356,0.0378967170535835,13,1.0
0.0,1.0,247,,,10,0.2595015620437138,0.0949834686600455,14,0.0
1.0,0.0,247,0.57,0.57,10,-0.4373961697706734,0.095834188512173,15,1.0
0.0,1.0,247,0.45,0.45,10,-0.5621842961460914,0.0467674083184245,16,1.0
0.0,1.0,247,0.46,0.46,10,0.6247373913153573,0.0359744056573555,17,0.0
1.0,0.0,247,0.47,0.53,10,0.4448269709601673,0.0121723318360415,18,1.0
0.0,1.0,247,0.59,0.59,10,-0.6878836964751913,0.0144947325230835,19,0.0
1.0,0.0,247,0.39,0.61,10,-0.025758056160501752,0.0786405757494375,20,1.0
0.0,1.0,247,0.6,0.4,10,0.009032072541887981,0.0218333159115645,21,1.0
1.0,0.0,247,0.41,0.59,10,0.19076089822552067,0.0948960668550425,22,1.0
0.0,1.0,247,0.42,0.42,10,0.6817811463084122,0.0558790487852345,23,1.0
0.0,1.0,247,0.56,0.44,10,0.9147743130501325,0.0048742319740725,24,1.0
1.0,0.0,247,0.58,0.58,10,0.8460664526904071,0.0717547350844705,25,1.0
0.0,1.0,247,0.54,0.54,11,-0.5913038004186728,0.0922584335246905,1,0.0
0.0,1.0,247,0.67,0.67,11,0.6742657810568597,0.0462321370201865,2,0.0
1.0,0.0,247,0.57,0.57,11,0.22555453886083332,0.0673088337402115,3,1.0
0.0,1.0,247,0.45,0.45,11,-0.7264382640901097,0.0217453249849965,4,0.0
0.0,1.0,247,0.61,0.61,11,0.20569474630829832,0.0318426634008845,5,0.0
0.0,1.0,247,0.45,0.45,11,-0.25949157201064477,0.0175426994813445,6,1.0
0.0,1.0,247,0.64,0.64,11,-0.841814535888094,0.0341875413938825,7,0.0
0.0,1.0,247,0.78,0.78,11,0.5713472018532415,0.0670485185567255,8,0.0
0.0,1.0,247,0.85,0.85,11,-0.6528133161899559,0.0710921658655765,9,0.0
1.0,0.0,247,0.55,0.55,11,0.31321082628774133,0.0207332035194935,10,1.0
1.0,0.0,247,0.6,0.6,11,0.33607887238424095,0.008118431822185,11,1.0
0.0,1.0,247,0.55,0.55,11,0.9970523486510401,0.0447446426695945,12,1.0
0.0,1.0,247,0.71,0.71,11,-0.48400241947008693,0.0767200275257265,13,0.0
0.0,1.0,247,0.52,0.52,11,-0.918349572610087,0.0007134829066955,14,1.0
1.0,0.0,247,0.66,0.66,11,-0.48670563446667914,0.083737908866386,15,1.0
0.0,1.0,247,0.6,0.6,11,0.19195538949508295,0.0151363604327855,16,0.0
0.0,1.0,247,0.77,0.77,11,0.6085614243882682,0.0316279217560685,17,0.0
1.0,0.0,247,0.7,0.7,11,0.4864783594601392,0.0926943016712295,18,1.0
0.0,1.0,247,0.55,0.55,11,-0.5612183246982909,0.0004774601891269,19,1.0
1.0,0.0,247,0.61,0.61,11,0.8475133448755463,0.073338393484972,20,1.0
0.0,1.0,247,0.47,0.47,11,0.9148614691357213,0.0248386445022275,21,1.0
0.0,1.0,247,0.61,0.61,11,0.07971059282402271,0.0856450959766005,22,0.0
1.0,0.0,247,0.66,0.66,11,-0.149785237501586,0.0400020300087525,23,1.0
1.0,0.0,247,0.59,0.59,11,-0.05810308261945285,0.0644962776344055,24,1.0
1.0,0.0,247,0.33,0.67,11,0.6372086869545075,0.0856116430418215,25,1.0
1.0,0.0,247,0.44,0.56,12,-0.7937237664073851,0.0612846642442875,1,1.0
1.0,0.0,247,0.47,0.47,12,0.5530580151970137,0.0129524028889595,2,1.0
0.0,1.0,247,0.45,0.45,12,0.39592764600929464,0.0130602075086285,3,1.0
1.0,0.0,247,0.52,0.52,12,0.9254480469520567,0.0923512587242935,4,1.0
1.0,0.0,247,0.57,0.57,12,-0.9009486001784208,0.0418351930512555,5,1.0
1.0,0.0,247,0.56,0.44,12,0.9921326352405908,0.0520890592518475,6,1.0
0.0,1.0,247,0.53,0.53,12,0.40878360148664594,0.0649235878351055,7,1.0
1.0,0.0,247,0.59,0.41,12,-0.08630400562998908,0.0087400103545494,8,1.0
0.0,1.0,247,0.41,0.41,12,0.6619894136755069,0.0930098935236215,9,1.0
0.0,1.0,247,0.46,0.46,12,-0.16151723903103377,0.0416429945672405,10,0.0
0.0,1.0,247,0.55,0.55,12,-0.06802036354757512,0.0720968814536675,11,0.0
1.0,0.0,247,0.55,0.55,12,0.011545279835222244,0.0425546973468065,12,1.0
0.0,1.0,247,0.58,0.42,12,0.05624319894404617,0.0453327253658985,13,0.0
0.0,1.0,247,0.44,0.44,12,0.850711362489265,0.0679050599610795,14,1.0
1.0,0.0,247,0.55,0.45,12,-0.8590534931848544,0.063286012217658,15,1.0
1.0,0.0,247,0.54,0.54,12,-0.7287801142220383,0.0649527828408615,16,1.0
0.0,1.0,247,0.55,0.45,12,0.45688013688760565,0.0919173471183255,17,0.0
1.0,0.0,247,0.42,0.42,12,0.9373031749752767,0.0336692320545515,18,1.0
0.0,1.0,247,0.43,0.43,12,0.8753091708781944,0.0009683043220865,19,1.0
0.0,1.0,247,0.55,0.55,12,0.6764553825967548,0.0806311177959545,20,1.0
0.0,1.0,247,0.45,0.45,12,0.7094025529685086,0.0473372066972735,21,1.0
0.0,1.0,247,0.42,0.58,12,0.592446790827138,0.0822725462659895,22,1.0
0.0,1.0,247,0.53,0.53,12,-0.7178612022389341,0.0107101477282635,23,1.0
1.0,0.0,247,0.54,0.54,12,0.5278496804472759,0.0629785846546635,24,1.0
,,247,,,12,0.002213878705178862,,25,
1.0,0.0,249,1.0,1.0,1,-0.11722498632918676,0.428001298725338,1,1.0
0.0,1.0,249,0.07,0.93,1,-0.46735963958079685,0.423852883505314,2,1.0
0.0,1.0,249,0.93,0.93,1,0.6448877932567243,0.441162019042276,3,0.0
0.0,1.0,249,0.82,0.82,1,-0.7774753140912423,0.362299243137304,4,0.0
0.0,1.0,249,0.82,0.82,1,0.9759691636578391,0.405938571368463,5,0.0
0.0,1.0,249,0.81,0.81,1,0.47530403828342216,0.372727807349501,6,0.0
0.0,1.0,249,0.75,0.25,1,0.4791158350880649,0.351910241786161,7,1.0
1.0,0.0,249,0.81,0.81,1,-0.8831293430248499,0.396310988453344,8,1.0
0.0,1.0,249,0.9,0.9,1,0.6187842690122445,0.430782333173465,9,0.0
1.0,0.0,249,0.81,0.81,1,0.782185793629838,0.432802195300836,10,1.0
1.0,0.0,249,0.72,0.72,1,-0.011050471144750329,0.431299985067609,11,1.0
1.0,0.0,249,0.68,0.68,1,-0.1514353100966821,0.380090480722212,12,1.0
1.0,0.0,249,0.88,0.12,1,-0.13398658184373535,0.419330932774059,13,1.0
0.0,1.0,249,0.19,0.81,1,0.025687543936389057,0.449600982785044,14,1.0
1.0,0.0,249,0.99,0.99,1,0.27064210879750084,0.43781563419457,15,1.0
0.0,1.0,249,0.79,0.79,1,0.510804577177137,0.400552682608009,16,0.0
1.0,0.0,249,0.89,0.11,1,-0.08705278912016845,0.351537080002169,17,1.0
0.0,1.0,249,0.84,0.84,1,0.21191764214862951,0.371075907748112,18,0.0
1.0,0.0,249,0.85,0.85,1,-0.46233578215601123,0.361148140832399,19,1.0
0.0,1.0,249,0.63,0.37,1,-0.3429825363835708,0.384380466421547,20,1.0
1.0,0.0,249,0.74,0.26,1,-0.6779968575820396,0.356087049324386,21,1.0
1.0,0.0,249,0.78,0.78,1,-0.6509156090655164,0.425932221582476,22,1.0
0.0,1.0,249,0.73,0.73,1,-0.12243911993894896,0.372944151949752,23,0.0
0.0,1.0,249,0.76,0.76,1,-0.2451509479827363,0.445172357024698,24,0.0
1.0,0.0,249,0.83,0.83,1,-0.5220148120357098,0.35991287010121,25,1.0
1.0,0.0,249,0.78,0.78,2,0.518297353335196,0.0514840336060945,1,1.0
0.0,1.0,249,0.72,0.28,2,-0.6071579792958346,0.0386099364262455,2,1.0
0.0,1.0,249,0.88,0.88,2,0.9392186499713842,0.0890640017992955,3,0.0
